Order_ID,Product_ID,Product_Category,Quantity,Warehouse_ID,Warehouse_Location,Order_Date,Shipment_Date,Delivery_Date,Stock_Level,Reorder_Level,Supplier_ID,Supplier_Name,Cost_Per_Unit,Total_Cost,Delivery_Status,Delay_Days,Customer_Region,Shipping_Mode,Priority,Month,Year
O100147,P1103,Food & Beverages,376,W5,Dammam,6/7/2024,6/10/2024,6/20/2024,46,142,S418,QuickShip,17.38,6534.88,In Transit,6,Khobar,Sea,High,6,2024
O100148,P1955,Furniture,407,W1,Medina,6/17/2022,6/24/2022,6/29/2022,361,87,S976,PrimeDistributors,128.04,52112.28,Cancelled,2,Tabuk,Rail,Medium,6,2022
O100149,P9511,Automotive Parts,394,W1,Jeddah,6/17/2021,6/21/2021,6/28/2021,703,104,S288,WarePro,24.13,9507.22,Pending,4,Dubai,Rail,High,6,2021
O100150,P4426,Clothing,214,W2,Jeddah,8/28/2022,8/30/2022,9/8/2022,430,211,S187,GlobalSupplies,67.89,14528.46,Delivered,6,Riyadh,Air,Medium,8,2022
O100151,P6032,Electronics,210,W1,Dammam,4/8/2024,4/14/2024,4/22/2024,632,144,S472,GlobalSupplies,311.71,65459.1,Delivered,6,Abu Dhabi,Road,Medium,4,2024
O100152,P1970,Automotive Parts,81,W1,Riyadh,1/5/2025,1/10/2025,1/11/2025,408,68,S381,GlobalSupplies,229.46,18586.26,Pending,0,Tabuk,Road,High,1,2025
O100153,P6444,Pharmaceuticals,172,W3,Riyadh,9/3/2023,9/9/2023,9/15/2023,675,145,S873,QuickShip,224.44,38603.68,In Transit,2,Abu Dhabi,Sea,High,9,2023
O100154,P4456,Furniture,238,W2,Mecca,12/17/2024,12/24/2024,1/1/2025,49,223,S956,SupplyCo,142.24,33853.12,Delivered,5,Khobar,Rail,Low,12,2024
O100155,P8145,Clothing,121,W1,Dammam,9/21/2022,9/28/2022,10/2/2022,90,296,S572,WarePro,40.94,4953.74,In Transit,1,Makkah,Road,Medium,9,2022
O100156,P2820,Furniture,477,W3,Jeddah,3/2/2021,3/7/2021,3/8/2021,211,113,S857,GlobalSupplies,451.86,215537.22,Delivered,0,Khobar,Air,High,3,2021
O100157,P9147,Pharmaceuticals,429,W5,Mecca,11/20/2022,11/24/2022,12/3/2022,288,276,S477,GlobalSupplies,349.6,149978.4,Pending,7,Tabuk,Rail,Low,11,2022
O100158,P9703,Food & Beverages,196,W4,Mecca,6/15/2022,6/22/2022,6/27/2022,655,86,S617,PrimeDistributors,465.68,91273.28,Pending,1,Los Angeles,Road,Low,6,2022
O100159,P7078,Pharmaceuticals,353,W5,Mecca,10/14/2021,10/17/2021,10/18/2021,767,262,S866,GlobalSupplies,483.52,170682.56,Cancelled,0,Abha,Rail,Medium,10,2021
O100160,P1269,Food & Beverages,72,W4,Mecca,5/8/2025,5/12/2025,5/22/2025,498,99,S671,QuickShip,191.96,13821.12,Cancelled,8,Khobar,Rail,High,5,2025
O100161,P8909,Furniture,185,W3,Jeddah,3/27/2021,3/29/2021,4/4/2021,609,62,S645,QuickShip,83.12,15377.2,Pending,4,Abu Dhabi,Sea,High,3,2021
O100162,P1475,Pharmaceuticals,340,W1,Jeddah,12/14/2023,12/19/2023,12/22/2023,322,259,S355,SupplyCo,52.26,17768.4,Cancelled,0,Abu Dhabi,Sea,High,12,2023
O100163,P2335,Furniture,263,W4,Riyadh,3/8/2022,3/12/2022,3/18/2022,744,187,S225,PrimeDistributors,251.7,66197.1,Pending,2,Madina,Air,Low,3,2022
O100164,P1805,Furniture,475,W2,Riyadh,6/14/2021,6/18/2021,6/21/2021,11,63,S274,SupplyCo,400.42,190199.5,Delivered,1,Makkah,Sea,High,6,2021
O100165,P1361,Clothing,496,W5,Mecca,8/9/2024,8/16/2024,8/25/2024,806,280,S224,PrimeDistributors,456.15,226250.4,Cancelled,4,Makkah,Air,Low,8,2024
O100166,P6402,Furniture,8,W3,Mecca,2/8/2022,2/13/2022,2/16/2022,723,179,S618,WarePro,329.86,2638.88,Cancelled,0,Madina,Sea,High,2,2022
O100167,P9454,Automotive Parts,88,W1,Riyadh,7/26/2024,8/2/2024,8/12/2024,479,91,S906,SupplyCo,221.49,19491.12,Cancelled,7,Abu Dhabi,Rail,High,7,2024
O100168,P3859,Electronics,97,W3,Jeddah,9/13/2021,9/14/2021,9/21/2021,641,215,S327,WarePro,449.66,43617.02,Pending,5,Tabuk,Sea,High,9,2021
O100169,P7418,Food & Beverages,394,W2,Mecca,4/30/2021,5/4/2021,5/8/2021,738,167,S490,PrimeDistributors,377.99,148928.06,Delivered,2,Khobar,Rail,Medium,4,2021
O100170,P5407,Automotive Parts,281,W3,Medina,2/2/2025,2/9/2025,2/16/2025,114,81,S842,WarePro,269.7,75785.7,In Transit,3,Makkah,Sea,Low,2,2025
O100171,P6952,Furniture,334,W2,Medina,3/16/2024,3/17/2024,3/18/2024,454,65,S145,PrimeDistributors,219.09,73176.06,Delivered,0,Los Angeles,Sea,High,3,2024
O100172,P8475,Food & Beverages,454,W4,Jeddah,3/1/2025,3/5/2025,3/7/2025,494,81,S610,QuickShip,124.13,56355.02,Pending,0,Riyadh,Sea,High,3,2025
O100173,P9706,Pharmaceuticals,154,W5,Dammam,1/15/2023,1/16/2023,1/26/2023,114,131,S119,SupplyCo,158.64,24430.56,Delivered,5,Tabuk,Rail,Medium,1,2023
O100174,P2294,Furniture,484,W2,Jeddah,7/23/2022,7/30/2022,8/6/2022,90,243,S816,SupplyCo,407.92,197433.28,Delivered,3,Abha,Sea,High,7,2022
O100175,P4201,Furniture,454,W3,Jeddah,1/25/2025,2/1/2025,2/9/2025,506,258,S511,GlobalSupplies,381.81,173341.74,Pending,5,Khobar,Air,Low,1,2025
O100176,P7750,Electronics,279,W3,Mecca,8/30/2022,8/31/2022,9/7/2022,612,112,S115,GlobalSupplies,453.75,126596.25,Cancelled,3,Abu Dhabi,Air,Low,8,2022
O100177,P2879,Automotive Parts,494,W1,Jeddah,4/1/2024,4/1/2024,4/9/2024,803,253,S372,SupplyCo,95.67,47260.98,Delivered,5,Los Angeles,Sea,High,4,2024
O100178,P4333,Food & Beverages,272,W1,Medina,1/1/2022,1/5/2022,1/7/2022,928,166,S444,QuickShip,97.5,26520,Delivered,0,Dubai,Road,Medium,1,2022
O100179,P4708,Pharmaceuticals,270,W2,Medina,10/22/2024,10/22/2024,11/1/2024,631,189,S171,QuickShip,163.18,44058.6,Cancelled,8,Riyadh,Rail,High,10,2024
O100180,P1324,Furniture,466,W4,Mecca,7/3/2022,7/6/2022,7/10/2022,371,193,S862,QuickShip,278.21,129645.86,In Transit,0,Dammam,Road,Low,7,2022
O100181,P2199,Furniture,475,W2,Mecca,5/17/2022,5/24/2022,5/25/2022,271,116,S563,QuickShip,401.48,190703,Pending,0,Tabuk,Rail,High,5,2022
O100182,P3865,Automotive Parts,204,W2,Medina,11/8/2023,11/10/2023,11/12/2023,821,250,S458,WarePro,248.33,50659.32,Delivered,0,Riyadh,Road,High,11,2023
O100183,P8734,Food & Beverages,321,W1,Riyadh,1/10/2025,1/17/2025,1/23/2025,411,199,S818,WarePro,260.24,83537.04,Delivered,1,Madina,Rail,Medium,1,2025
O100184,P6478,Electronics,84,W1,Dammam,8/28/2022,8/31/2022,9/3/2022,766,221,S828,GlobalSupplies,413.67,34748.28,Cancelled,0,Madina,Rail,Low,8,2022
O100185,P7329,Furniture,126,W3,Mecca,3/27/2025,3/27/2025,4/6/2025,491,231,S264,QuickShip,474.05,59730.3,Pending,8,Los Angeles,Air,Low,3,2025
O100186,P8759,Electronics,273,W5,Riyadh,2/19/2024,2/22/2024,2/27/2024,110,233,S239,QuickShip,238.44,65094.12,Delivered,2,Riyadh,Sea,Medium,2,2024
O100187,P5890,Automotive Parts,143,W3,Riyadh,9/18/2024,9/22/2024,9/28/2024,725,250,S617,GlobalSupplies,287.74,41146.82,Delivered,3,Khobar,Air,Low,9,2024
O100188,P3960,Automotive Parts,74,W1,Medina,2/10/2025,2/14/2025,2/15/2025,197,271,S159,SupplyCo,316.83,23445.42,Cancelled,0,Tabuk,Sea,Medium,2,2025
O100189,P6280,Furniture,6,W2,Jeddah,6/18/2022,6/22/2022,6/30/2022,419,95,S404,PrimeDistributors,28.95,173.7,In Transit,4,Dammam,Road,Low,6,2022
O100190,P2689,Electronics,305,W2,Mecca,5/16/2024,5/21/2024,5/26/2024,969,278,S949,PrimeDistributors,498,151890,Delivered,0,Dubai,Sea,Medium,5,2024
O100191,P9574,Pharmaceuticals,10,W3,Dammam,12/22/2024,12/24/2024,12/30/2024,489,248,S443,PrimeDistributors,491.96,4919.6,Cancelled,2,Madina,Air,Medium,12,2024
O100192,P4899,Pharmaceuticals,177,W3,Medina,12/6/2021,12/11/2021,12/12/2021,979,92,S440,QuickShip,460.31,81474.87,In Transit,0,Madina,Sea,High,12,2021
O100193,P5612,Pharmaceuticals,90,W2,Jeddah,2/14/2021,2/17/2021,2/27/2021,869,185,S310,PrimeDistributors,275.68,24811.2,Pending,6,Tabuk,Road,Low,2,2021
O100194,P8790,Food & Beverages,391,W4,Dammam,3/11/2022,3/12/2022,3/18/2022,912,156,S112,GlobalSupplies,364.61,142562.51,Cancelled,4,New York,Sea,Low,3,2022
O100195,P9353,Clothing,250,W1,Riyadh,6/18/2024,6/18/2024,6/24/2024,265,237,S309,GlobalSupplies,414.53,103632.5,Delivered,2,Los Angeles,Road,Low,6,2024
O100196,P8787,Pharmaceuticals,396,W5,Jeddah,4/3/2022,4/10/2022,4/11/2022,70,91,S312,PrimeDistributors,280.97,111264.12,Cancelled,0,Dubai,Sea,Low,4,2022
O100197,P1486,Furniture,243,W5,Mecca,4/28/2025,4/28/2025,5/3/2025,990,138,S538,WarePro,372.22,90449.46,Cancelled,1,Abu Dhabi,Sea,Low,4,2025
O100198,P4630,Food & Beverages,486,W4,Medina,12/24/2023,12/30/2023,1/6/2024,151,121,S841,PrimeDistributors,428.77,208382.22,Delivered,4,Madina,Sea,High,12,2023
O100199,P1234,Clothing,116,W1,Dammam,9/22/2023,9/29/2023,10/6/2023,467,107,S507,WarePro,192.65,22347.4,Pending,4,Tabuk,Air,Medium,9,2023
O100200,P6988,Pharmaceuticals,276,W2,Jeddah,3/31/2023,4/4/2023,4/6/2023,22,263,S915,GlobalSupplies,38.67,10672.92,Pending,0,New York,Rail,Medium,3,2023
O100201,P8205,Electronics,189,W4,Riyadh,8/3/2024,8/3/2024,8/5/2024,588,268,S632,GlobalSupplies,78.23,14785.47,Pending,0,Madina,Air,Medium,8,2024
O100202,P8163,Electronics,215,W5,Mecca,1/7/2021,1/13/2021,1/23/2021,628,228,S842,SupplyCo,153.04,32903.6,In Transit,6,Jazan,Sea,High,1,2021
O100203,P3222,Electronics,197,W3,Dammam,12/11/2024,12/18/2024,12/24/2024,195,255,S544,SupplyCo,456.32,89895.04,Pending,2,Abha,Road,Low,12,2024
O100204,P9579,Food & Beverages,93,W4,Medina,6/9/2023,6/16/2023,6/20/2023,799,173,S328,SupplyCo,461.74,42941.82,Pending,0,Abha,Sea,Medium,6,2023
O100205,P1135,Food & Beverages,418,W1,Medina,9/20/2023,9/23/2023,9/24/2023,137,161,S609,QuickShip,218.49,91328.82,Cancelled,0,Tabuk,Road,High,9,2023
O100206,P7717,Clothing,464,W1,Mecca,8/13/2021,8/19/2021,8/27/2021,848,108,S642,QuickShip,463.71,215161.44,Cancelled,6,Dammam,Road,Medium,8,2021
O100207,P3144,Food & Beverages,118,W1,Medina,8/10/2024,8/15/2024,8/24/2024,522,108,S114,WarePro,433.11,51106.98,In Transit,6,Makkah,Road,Low,8,2024
O100208,P4459,Furniture,234,W5,Dammam,8/25/2024,8/28/2024,9/1/2024,989,52,S910,WarePro,294.72,68964.48,Delivered,1,New York,Road,Low,8,2024
O100209,P2085,Pharmaceuticals,192,W3,Mecca,5/24/2024,5/25/2024,6/2/2024,518,220,S263,QuickShip,461.05,88521.6,Delivered,5,Khobar,Sea,Medium,5,2024
O100210,P9460,Furniture,109,W1,Mecca,8/22/2023,8/23/2023,8/27/2023,752,54,S336,SupplyCo,421.03,45892.27,In Transit,2,Los Angeles,Air,Medium,8,2023
O100211,P8823,Pharmaceuticals,288,W2,Medina,11/8/2022,11/15/2022,11/23/2022,83,248,S292,GlobalSupplies,178.82,51500.16,Cancelled,4,Madina,Road,Low,11,2022
O100212,P5150,Automotive Parts,301,W3,Riyadh,6/27/2024,6/27/2024,7/4/2024,471,195,S629,WarePro,253.02,76159.02,In Transit,2,Tabuk,Road,Medium,6,2024
O100213,P5480,Pharmaceuticals,221,W3,Dammam,5/11/2022,5/16/2022,5/19/2022,117,196,S772,QuickShip,446.89,98762.69,Cancelled,1,Dubai,Air,High,5,2022
O100214,P4076,Electronics,362,W1,Dammam,12/12/2024,12/12/2024,12/14/2024,165,261,S703,SupplyCo,37.52,13582.24,Pending,0,New York,Road,Medium,12,2024
O100215,P6145,Furniture,484,W5,Dammam,1/15/2023,1/16/2023,1/22/2023,600,151,S839,SupplyCo,152.86,73984.24,Delivered,1,Jazan,Sea,High,1,2023
O100216,P3419,Pharmaceuticals,288,W5,Medina,3/23/2025,3/27/2025,4/5/2025,701,160,S247,QuickShip,414.59,119401.92,Pending,6,Jazan,Air,Medium,3,2025
O100217,P5049,Furniture,6,W4,Mecca,1/10/2023,1/10/2023,1/18/2023,513,96,S493,SupplyCo,168.81,1012.86,Pending,5,Dubai,Air,Medium,1,2023
O100218,P6067,Food & Beverages,227,W4,Jeddah,9/6/2022,9/12/2022,9/14/2022,182,79,S951,WarePro,311.66,70746.82,Cancelled,0,Jazan,Rail,High,9,2022
O100219,P6962,Pharmaceuticals,159,W4,Mecca,4/25/2025,4/25/2025,5/1/2025,949,57,S962,PrimeDistributors,419.14,66643.26,Pending,3,Riyadh,Sea,High,4,2025
O100220,P9393,Food & Beverages,165,W3,Jeddah,5/16/2022,5/16/2022,5/20/2022,189,246,S852,SupplyCo,242.45,40004.25,Cancelled,2,New York,Rail,Low,5,2022
O100221,P8971,Automotive Parts,72,W3,Dammam,1/13/2021,1/16/2021,1/23/2021,191,293,S995,GlobalSupplies,194.52,14005.44,Cancelled,4,Riyadh,Road,Low,1,2021
O100222,P7310,Electronics,115,W5,Dammam,9/1/2023,9/7/2023,9/11/2023,921,97,S530,GlobalSupplies,343.89,39547.35,In Transit,1,Los Angeles,Air,High,9,2023
O100223,P7627,Automotive Parts,81,W4,Medina,1/1/2023,1/1/2023,1/10/2023,606,294,S308,WarePro,227.82,18453.42,In Transit,5,Abu Dhabi,Road,High,1,2023
O100224,P8548,Automotive Parts,304,W5,Riyadh,10/9/2023,10/11/2023,10/18/2023,94,262,S768,QuickShip,139.14,42298.56,Pending,4,Khobar,Sea,Medium,10,2023
O100225,P9103,Food & Beverages,276,W4,Mecca,3/12/2022,3/16/2022,3/23/2022,625,193,S546,SupplyCo,409.55,113035.8,Pending,5,Riyadh,Air,High,3,2022
O100226,P1766,Pharmaceuticals,9,W2,Jeddah,6/23/2021,6/28/2021,7/5/2021,532,254,S131,GlobalSupplies,390.65,3515.85,In Transit,2,Abha,Sea,High,6,2021
O100227,P8332,Clothing,321,W4,Riyadh,3/27/2025,3/29/2025,3/30/2025,550,150,S204,GlobalSupplies,11.87,3810.27,Cancelled,0,Abha,Sea,High,3,2025
O100228,P3983,Furniture,326,W3,Riyadh,1/3/2025,1/4/2025,1/10/2025,403,207,S366,PrimeDistributors,382.45,124678.7,Pending,2,Abu Dhabi,Sea,Medium,1,2025
O100229,P3505,Electronics,194,W1,Medina,4/30/2022,4/30/2022,5/4/2022,993,115,S360,PrimeDistributors,87.37,16949.78,In Transit,2,Riyadh,Road,High,4,2022
O100230,P5622,Automotive Parts,179,W5,Mecca,5/17/2025,5/19/2025,5/27/2025,225,171,S257,WarePro,202.96,36329.84,In Transit,4,Abha,Road,Low,5,2025
O100231,P7729,Automotive Parts,94,W3,Dammam,3/30/2021,4/1/2021,4/9/2021,997,141,S870,SupplyCo,462.26,43452.44,Delivered,3,Madina,Air,Medium,3,2021
O100232,P5798,Pharmaceuticals,354,W2,Mecca,9/24/2021,9/28/2021,10/3/2021,129,228,S200,GlobalSupplies,355.73,125928.42,Delivered,2,Riyadh,Road,Medium,9,2021
O100233,P7460,Automotive Parts,241,W1,Jeddah,9/18/2021,9/23/2021,9/25/2021,898,116,S629,GlobalSupplies,391.81,94426.21,In Transit,0,Dammam,Road,Medium,9,2021
O100234,P2523,Clothing,178,W1,Jeddah,6/11/2023,6/16/2023,6/23/2023,757,237,S959,WarePro,56.68,10089.04,In Transit,4,Makkah,Rail,High,6,2023
O100235,P1247,Furniture,411,W1,Dammam,11/8/2021,11/10/2021,11/13/2021,489,102,S945,WarePro,435.01,178789.11,In Transit,0,Khobar,Air,Medium,11,2021
O100236,P4283,Furniture,27,W2,Riyadh,3/26/2025,4/2/2025,4/10/2025,714,238,S599,PrimeDistributors,129.35,3492.45,Cancelled,4,Dammam,Air,Low,3,2025
O100237,P9829,Furniture,36,W3,Mecca,10/22/2022,10/24/2022,11/1/2022,214,169,S603,WarePro,410.87,14791.32,Delivered,4,Khobar,Air,Low,10,2022
O100238,P6249,Automotive Parts,20,W5,Dammam,7/8/2023,7/13/2023,7/18/2023,670,236,S994,PrimeDistributors,466.52,9330.4,Cancelled,2,Makkah,Road,Medium,7,2023
O100239,P5879,Electronics,427,W3,Dammam,12/24/2023,12/27/2023,1/2/2024,331,201,S534,QuickShip,486.93,207919.11,Delivered,1,Madina,Road,High,12,2023
O100240,P1907,Electronics,459,W3,Medina,6/27/2025,6/30/2025,7/5/2025,397,197,S230,GlobalSupplies,384.3,176393.7,In Transit,0,Dammam,Rail,High,6,2025
O100241,P9019,Food & Beverages,62,W2,Medina,7/16/2022,7/21/2022,7/22/2022,12,53,S896,PrimeDistributors,169.65,10518.3,Pending,0,Dubai,Air,Low,7,2022
O100242,P9275,Furniture,211,W3,Dammam,4/16/2025,4/22/2025,5/1/2025,336,195,S564,SupplyCo,63.73,13447.03,In Transit,4,Riyadh,Sea,Medium,4,2025
O100243,P5584,Food & Beverages,413,W5,Medina,1/11/2024,1/16/2024,1/24/2024,557,153,S557,GlobalSupplies,177.16,73167.08,Pending,3,Dammam,Road,Low,1,2024
O100244,P3178,Food & Beverages,83,W4,Medina,10/13/2021,10/16/2021,10/22/2021,944,56,S180,SupplyCo,168.66,13998.78,Pending,4,Dammam,Sea,Medium,10,2021
O100245,P5127,Pharmaceuticals,262,W4,Mecca,7/9/2021,7/10/2021,7/15/2021,294,254,S321,SupplyCo,221.68,58080.16,Cancelled,3,Riyadh,Air,Medium,7,2021
O100246,P3524,Pharmaceuticals,120,W3,Medina,9/14/2022,9/19/2022,9/27/2022,185,94,S845,QuickShip,289.14,34696.8,Pending,5,Jazan,Sea,Medium,9,2022
O100247,P1702,Furniture,232,W4,Medina,11/23/2023,11/30/2023,12/5/2023,355,212,S168,PrimeDistributors,326,75632,In Transit,3,Makkah,Sea,Medium,11,2023
O100248,P6339,Automotive Parts,224,W1,Medina,5/24/2022,5/27/2022,6/1/2022,342,188,S379,GlobalSupplies,110.1,24662.4,Cancelled,0,New York,Rail,Low,5,2022
O100249,P1901,Food & Beverages,213,W2,Dammam,7/18/2021,7/22/2021,7/24/2021,436,62,S721,SupplyCo,28.96,6168.48,In Transit,0,Madina,Road,Low,7,2021
O100250,P2666,Furniture,71,W1,Riyadh,3/23/2024,3/30/2024,4/1/2024,865,191,S636,SupplyCo,66.67,4733.57,Pending,0,Dubai,Air,Medium,3,2024
O100251,P5489,Food & Beverages,408,W2,Dammam,3/24/2021,3/27/2021,4/1/2021,943,230,S410,QuickShip,259.24,105769.92,Cancelled,0,Dubai,Sea,Low,3,2021
O100252,P9807,Clothing,439,W3,Mecca,2/4/2025,2/4/2025,2/6/2025,406,208,S830,SupplyCo,50.31,22086.09,Cancelled,0,Dammam,Road,Low,2,2025
O100253,P2874,Automotive Parts,87,W5,Dammam,8/23/2024,8/25/2024,9/1/2024,86,68,S687,WarePro,471.72,41039.64,Cancelled,3,Khobar,Sea,High,8,2024
O100254,P1048,Automotive Parts,205,W1,Riyadh,1/19/2023,1/26/2023,1/27/2023,325,98,S980,WarePro,175.5,35977.5,Cancelled,0,Dammam,Rail,Medium,1,2023
O100255,P6036,Automotive Parts,421,W3,Jeddah,7/2/2024,7/6/2024,7/8/2024,373,237,S722,SupplyCo,499.85,210436.85,In Transit,0,Khobar,Sea,High,7,2024
O100256,P7960,Pharmaceuticals,241,W4,Mecca,3/6/2022,3/10/2022,3/20/2022,545,292,S296,QuickShip,424.74,102362.34,Pending,5,Makkah,Rail,High,3,2022
O100257,P1338,Furniture,53,W3,Mecca,10/18/2024,10/25/2024,10/26/2024,397,109,S889,WarePro,201.19,10663.07,Cancelled,0,Dubai,Air,Medium,10,2024
O100258,P9002,Food & Beverages,128,W5,Mecca,1/27/2023,2/1/2023,2/7/2023,404,168,S758,GlobalSupplies,475.64,60881.92,Delivered,1,Riyadh,Road,Low,1,2023
O100259,P2399,Electronics,439,W3,Riyadh,4/4/2025,4/9/2025,4/11/2025,39,197,S243,QuickShip,134.15,58891.85,Delivered,0,Khobar,Sea,Medium,4,2025
O100260,P6372,Automotive Parts,391,W1,Riyadh,12/2/2024,12/9/2024,12/14/2024,6,284,S430,QuickShip,133.64,52253.24,Delivered,2,Riyadh,Air,Low,12,2024
O100261,P3358,Furniture,309,W1,Mecca,11/16/2021,11/20/2021,11/23/2021,901,78,S886,PrimeDistributors,415.95,128528.55,Delivered,0,Abu Dhabi,Road,Medium,11,2021
O100262,P8874,Pharmaceuticals,469,W4,Dammam,9/23/2024,9/28/2024,10/4/2024,65,160,S108,WarePro,116.1,54450.9,Delivered,3,Makkah,Road,Low,9,2024
O100263,P2559,Electronics,497,W5,Medina,6/13/2022,6/15/2022,6/19/2022,742,292,S228,QuickShip,194,96418,Pending,2,Madina,Air,Medium,6,2022
O100264,P8644,Pharmaceuticals,380,W5,Mecca,8/22/2023,8/24/2023,8/25/2023,726,154,S447,SupplyCo,363.61,138171.8,In Transit,0,Khobar,Sea,Medium,8,2023
O100265,P4772,Automotive Parts,54,W2,Riyadh,9/28/2024,9/28/2024,10/8/2024,230,110,S110,WarePro,362.09,19552.86,Pending,6,Riyadh,Rail,Medium,9,2024
O100266,P6119,Pharmaceuticals,84,W5,Dammam,5/4/2024,5/6/2024,5/9/2024,124,130,S615,SupplyCo,334.25,28077,Delivered,1,Los Angeles,Road,High,5,2024
O100267,P3326,Furniture,201,W4,Mecca,6/13/2021,6/13/2021,6/16/2021,314,258,S823,PrimeDistributors,155.04,31163.04,Pending,0,Abu Dhabi,Road,Medium,6,2021
O100268,P9690,Pharmaceuticals,261,W2,Medina,9/16/2021,9/18/2021,9/21/2021,158,131,S606,QuickShip,494.47,129056.67,Pending,0,Los Angeles,Rail,Medium,9,2021
O100269,P3340,Pharmaceuticals,368,W5,Riyadh,7/18/2022,7/22/2022,7/23/2022,801,207,S552,SupplyCo,154.35,56800.8,Delivered,0,New York,Road,Low,7,2022
O100270,P3871,Clothing,189,W1,Mecca,8/6/2023,8/8/2023,8/9/2023,873,242,S163,GlobalSupplies,356.48,67374.72,Cancelled,0,Abu Dhabi,Rail,Medium,8,2023
O100271,P5871,Clothing,277,W1,Dammam,4/10/2021,4/16/2021,4/19/2021,792,62,S285,WarePro,327.93,90836.61,Delivered,0,Dubai,Sea,Medium,4,2021
O100272,P3952,Pharmaceuticals,312,W2,Mecca,2/25/2025,3/1/2025,3/7/2025,398,284,S507,WarePro,307.23,95855.76,In Transit,4,Tabuk,Air,High,2,2025
O100273,P5770,Furniture,463,W5,Dammam,12/24/2024,12/31/2024,1/4/2025,568,297,S629,PrimeDistributors,227.71,105429.73,Cancelled,2,Los Angeles,Sea,Medium,12,2024
O100274,P1750,Pharmaceuticals,114,W3,Riyadh,11/14/2021,11/19/2021,11/23/2021,687,63,S269,GlobalSupplies,309.67,35302.38,Pending,2,Madina,Rail,Low,11,2021
O100275,P4219,Furniture,123,W4,Dammam,6/4/2025,6/8/2025,6/12/2025,789,64,S360,SupplyCo,410.93,50544.39,In Transit,0,New York,Sea,High,6,2025
O100276,P2498,Pharmaceuticals,3,W1,Dammam,7/31/2022,8/7/2022,8/14/2022,458,150,S628,SupplyCo,356.33,1068.99,In Transit,4,Tabuk,Rail,Medium,7,2022
O100277,P4566,Pharmaceuticals,271,W3,Medina,6/23/2023,6/26/2023,7/3/2023,845,192,S720,GlobalSupplies,202.68,54926.28,Cancelled,4,Dubai,Road,Medium,6,2023
O100278,P6531,Automotive Parts,498,W3,Jeddah,7/11/2023,7/17/2023,7/23/2023,604,73,S193,PrimeDistributors,378.22,188353.56,Pending,2,Jazan,Road,Low,7,2023
O100279,P8326,Clothing,187,W5,Mecca,5/29/2022,5/29/2022,5/30/2022,315,143,S548,GlobalSupplies,116.68,21819.16,Pending,0,Tabuk,Road,Low,5,2022
O100280,P6416,Pharmaceuticals,283,W2,Dammam,8/20/2024,8/21/2024,8/27/2024,632,52,S656,QuickShip,159.97,45271.51,Pending,1,Los Angeles,Road,Low,8,2024
O100281,P8982,Electronics,272,W5,Medina,1/5/2021,1/11/2021,1/14/2021,633,267,S333,SupplyCo,104.69,28475.68,Cancelled,0,Los Angeles,Road,Low,1,2021
O100282,P8917,Food & Beverages,221,W5,Jeddah,6/2/2022,6/8/2022,6/17/2022,50,228,S372,PrimeDistributors,232.92,51475.32,Delivered,4,New York,Rail,Medium,6,2022
O100283,P4033,Furniture,249,W1,Jeddah,9/25/2021,9/28/2021,10/5/2021,682,273,S441,SupplyCo,144.23,35913.27,In Transit,3,New York,Road,Low,9,2021
O100284,P7233,Food & Beverages,440,W5,Dammam,5/14/2024,5/14/2024,5/16/2024,265,74,S945,QuickShip,275.04,121017.6,In Transit,0,Dammam,Road,Medium,5,2024
O100285,P4501,Pharmaceuticals,211,W2,Jeddah,10/14/2024,10/14/2024,10/20/2024,507,185,S925,QuickShip,281.04,59299.44,In Transit,3,Dammam,Air,Low,10,2024
O100286,P6452,Furniture,430,W3,Riyadh,10/5/2023,10/8/2023,10/15/2023,60,279,S231,GlobalSupplies,324.05,139341.5,In Transit,2,Jazan,Sea,Low,10,2023
O100287,P4437,Clothing,237,W5,Mecca,4/11/2021,4/15/2021,4/17/2021,557,221,S834,WarePro,100.25,23759.25,Pending,0,Makkah,Rail,Low,4,2021
O100288,P1057,Furniture,288,W5,Riyadh,2/10/2023,2/16/2023,2/22/2023,367,63,S423,QuickShip,115.01,33122.88,Delivered,3,Dubai,Road,Low,2,2023
O100289,P5156,Clothing,78,W4,Mecca,1/24/2024,1/28/2024,2/4/2024,117,135,S439,WarePro,115.56,9013.68,In Transit,5,Los Angeles,Road,High,1,2024
O100290,P6499,Furniture,129,W5,Jeddah,2/26/2023,3/3/2023,3/4/2023,187,100,S914,PrimeDistributors,112.15,14467.35,In Transit,0,Jazan,Rail,Low,2,2023
O100291,P4590,Food & Beverages,260,W4,Dammam,6/14/2024,6/19/2024,6/22/2024,990,250,S757,SupplyCo,276.57,71908.2,Pending,0,Riyadh,Road,Low,6,2024
O100292,P7505,Automotive Parts,262,W5,Dammam,7/30/2024,8/3/2024,8/7/2024,324,195,S456,QuickShip,214.98,56324.76,In Transit,1,Dubai,Road,Low,7,2024
O100293,P5450,Furniture,170,W4,Mecca,6/25/2021,6/29/2021,7/3/2021,616,122,S496,QuickShip,477.23,81129.1,Cancelled,2,Jazan,Rail,Low,6,2021
O100294,P3647,Automotive Parts,99,W2,Medina,11/23/2022,11/25/2022,11/28/2022,442,178,S910,SupplyCo,100.41,9940.59,Pending,1,Abha,Rail,Low,11,2022
